Quantity,Price,Rate,Holiday,customer_age,customer_birthdate,customer_gender,Customer_Type,customer_City,City_Population,City_Density(people/km2),employee_age,employee_BirthDate,employee_months_working,employee_HireDate,RoleDesc,WH,EmpType,Branch_Name,Branch_Location,PaymentMethod,DEPARTMENT,orderDate_quarter,OrderedDate,promotionDate_quarter,PromotionDate,PromotionType
66,30.9,5.6,1,18,10/02/2004,Female,Member,North,191700,467.8,21,19/01/2001,5,04/03/2022,Captin,8h,Fixed term,F,Online,Ewallet,Men,1,07/01/2022 00:00,4,19/11/2021 00:00,Discount Promotions
80,638.4,6.2,0,66,15/01/1956,Female,Member,North,146900,350.1,25,22/06/1997,3,18/04/2020,Captin,12h,Fixed term,F,Online,Ewallet,Activewear,4,01/12/2021 00:00,4,10/11/2021 00:00,Free Gift with Purchase
23,352.1,2.8,0,29,18/08/1992,Male,Normal,South,121400,3.7,25,22/06/1997,3,18/04/2020,Captin,12h,Fixed term,F,Online,Ewallet,Sale,4,23/12/2021 00:00,4,28/10/2021 00:00,Tiered Promotions
37,654.7,2.4,0,33,11/05/1989,Female,Member,East,2473400,326.3,22,26/12/1999,6,15/01/2020,Captin,12h,Shiftworkers,F,Online,Ewallet,Kids,4,17/12/2021 00:00,4,10/12/2021 00:00,Online Promotion
23,539.8,1.1,1,26,28/12/1995,Female,Member,West,249100,71.3,41,28/11/1980,11,07/09/2020,Captin,8h,Part-time,F,Online,Credit card,Kids,3,29/07/2021 00:00,3,15/07/2021 00:00,No Promotion
64,975.8,2.2,0,38,19/12/1983,Male,Member,East,951800,199.9,27,17/07/1995,10,16/09/2020,Captin,12h,Shiftworkers,F,Online,Ewallet,Women,4,02/10/2021 00:00,3,28/08/2021 00:00,Giveaways
48,698.6,3.4,0,41,10/12/1980,Male,Normal,East,300300,11.3,25,22/06/1997,3,18/04/2020,Captin,12h,Fixed term,F,Online,Cash,Women,2,09/06/2021 00:00,2,28/04/2021 00:00,Discount Promotions
10,416.8,4.9,1,71,14/09/1950,Male,Member,West,159700,170,18,10/12/2003,2,24/05/2021,Captin,12h,Part-time,F,Online,Cash,Beauty,4,30/11/2021 00:00,4,26/10/2021 00:00,Sales Promotion
47,244.4,3.7,0,40,20/04/1982,Male,Normal,North,1137100,723.4,35,03/12/1986,7,19/12/2021,Captin,8h,Part-time,F,Online,Credit card,Sale,2,28/05/2021 00:00,2,07/05/2021 00:00,Free Gift with Purchase
48,288.8,4.1,0,43,20/11/1978,Male,Normal,East,300300,11.3,24,30/09/1997,2,13/05/2020,Captin,12h,Fixed term,F,Online,Ewallet,Kids,1,17/01/2022 00:00,4,29/11/2021 00:00,Discount Promotions
56,323.2,2.2,1,42,04/12/1979,Male,Normal,East,2473400,326.3,23,13/04/1999,9,24/10/2021,Captin,8h,Fixed term,F,Online,Ewallet,Beauty,1,11/02/2021 00:00,1,28/01/2021 00:00,Discount Promotions
52,546.7,5.9,0,67,29/03/1955,Female,Member,West,428000,382,36,10/06/1986,7,17/12/2021,Captin,8h,Part-time,F,Online,Cash,Men,2,09/06/2021 00:00,2,28/04/2021 00:00,Tiered Promotions
38,609.6,4,1,62,25/11/1959,Male,Normal,West,89400,40.5,28,04/05/1994,4,06/04/2020,Captin,12h,Shiftworkers,F,Online,Credit card,Men,1,02/01/2022 00:00,4,19/12/2021 00:00,Online Promotion
29,298,1.4,1,53,28/02/1969,Male,Member,South,121400,3.7,26,25/12/1995,3,05/05/2022,Captin,8h,Shiftworkers,F,Online,Credit card,Beauty,1,24/01/2021 00:00,1,10/01/2021 00:00,Tiered Promotions
13,415.2,3.5,1,44,23/06/1978,Male,Member,West,89400,40.5,21,16/01/2001,6,31/01/2021,Captin,12h,Shiftworkers,F,Online,Ewallet,Gifts,4,09/11/2021 00:00,4,12/10/2021 00:00,Sales Promotion
48,982.7,5.7,0,52,01/03/1970,Male,Normal,West,89400,40.5,24,03/10/1997,9,15/10/2020,Captin,8h,Fixed term,F,Online,Cash,Young Adult,1,10/03/2021 00:00,1,20/01/2021 00:00,Tiered Promotions
12,75.8,6.3,1,34,24/11/1987,Female,Member,West,89400,40.5,36,09/06/1986,3,22/04/2022,Captin,8h,Shiftworkers,F,Online,Cash,Men,4,23/10/2021 00:00,3,28/08/2021 00:00,Discount Promotions
82,907.4,6.7,1,30,04/11/1991,Male,Normal,South,139200,20.2,36,27/09/1985,9,04/11/2021,Captin,8h,Fixed term,F,Online,Credit card,Designer,4,02/12/2021 00:00,4,07/10/2021 00:00,Online Promotion
43,212.6,4.3,1,63,04/12/1958,Female,Member,West,89400,40.5,23,28/12/1998,10,06/10/2021,Captin,8h,Shiftworkers,F,Online,Credit card,Home,1,01/01/2022 00:00,4,20/11/2021 00:00,Discount Promotions
14,867.5,1.5,1,38,07/04/1984,Male,Normal,East,951800,199.9,30,24/04/1992,8,18/11/2021,Captin,12h,Shiftworkers,F,Online,Credit card,Women,4,17/10/2021 00:00,3,19/09/2021 00:00,Tiered Promotions
140,510.7,6.4,0,49,17/06/1973,Female,Normal,East,951800,199.9,26,25/04/1996,4,22/03/2020,Captin,12h,Fixed term,F,Online,Ewallet,Home,3,06/08/2021 00:00,3,02/07/2021 00:00,Sales Promotion
120,783.6,9.2,1,31,27/01/1991,Male,Member,West,159700,170,34,20/04/1988,6,30/01/2021,Captin,8h,Fixed term,F,Online,Credit card,Gifts,4,10/12/2021 00:00,4,19/11/2021 00:00,Tiered Promotions
76,943.4,4.7,0,67,28/10/1954,Female,Normal,East,2473400,326.3,41,07/01/1981,9,15/10/2021,Captin,12h,Part-time,F,Online,Ewallet,Young Adult,3,08/09/2021 00:00,3,28/07/2021 00:00,Sales Promotion
60,682.7,1.5,0,34,12/08/1987,Female,Normal,West,159700,170,33,18/07/1989,5,21/02/2020,Captin,12h,Shiftworkers,F,Online,Cash,Beauty,2,04/06/2021 00:00,2,07/05/2021 00:00,No Promotion
150,265.1,4.9,0,34,13/10/1987,Female,Normal,South,121400,3.7,25,23/09/1996,0,20/07/2021,Captin,8h,Fixed term,F,Online,Ewallet,Men,3,30/07/2021 00:00,3,23/07/2021 00:00,Giveaways
16,417.5,2.2,0,31,20/09/1990,Female,Normal,North,191700,467.8,35,13/11/1986,11,21/08/2021,Captin,8h,Shiftworkers,F,Online,Credit card,Women,4,10/11/2021 00:00,4,03/11/2021 00:00,Tiered Promotions
40,180,6.5,0,41,22/05/1981,Female,Normal,South,139200,20.2,28,28/12/1993,0,26/07/2021,Captin,12h,Part-time,F,Online,Ewallet,Kids,4,01/12/2021 00:00,4,17/11/2021 00:00,Online Promotion
61,977.2,6.7,1,39,26/04/1983,Female,Normal,West,89400,40.5,28,04/05/1994,4,06/04/2020,Captin,12h,Shiftworkers,F,Online,Ewallet,Activewear,1,14/02/2021 00:00,1,10/01/2021 00:00,Sales Promotion
128,250.3,6.9,0,47,09/09/1974,Male,Member,West,159700,170,38,08/05/1984,3,30/04/2022,Captin,8h,Fixed term,F,Online,Cash,Sale,1,16/02/2021 00:00,1,12/01/2021 00:00,Giveaways
73,946.7,7.6,1,32,07/02/1990,Male,Member,North,191700,467.8,23,15/03/1999,6,02/02/2020,Captin,8h,Fixed term,F,Online,Cash,Men,4,29/11/2021 00:00,4,25/10/2021 00:00,Discount Promotions
14,704.2,8,1,54,05/03/1968,Female,Normal,East,951800,199.9,27,04/12/1994,5,18/02/2021,Captin,12h,Shiftworkers,F,Online,Cash,Men,3,30/09/2021 00:00,3,23/09/2021 00:00,Giveaways
150,764.6,7.3,0,29,28/09/1992,Female,Member,South,121400,3.7,38,30/08/1983,1,13/06/2021,Captin,8h,Fixed term,F,Online,Ewallet,Sale,2,21/05/2021 00:00,2,09/04/2021 00:00,Giveaways
133,689.9,6.4,0,34,31/08/1987,Male,Normal,South,121400,3.7,30,15/02/1992,7,25/12/2020,Captin,12h,Fixed term,F,Online,Cash,Activewear,1,25/03/2021 00:00,1,18/03/2021 00:00,Tiered Promotions
147,612.8,4.6,1,52,26/10/1969,Female,Normal,South,139200,20.2,35,04/04/1987,3,28/04/2021,Captin,8h,Part-time,F,Online,Credit card,Women,2,09/04/2021 00:00,1,19/03/2021 00:00,Tiered Promotions
30,606.6,8.6,0,27,29/10/1994,Male,Member,East,951800,199.9,41,05/10/1980,9,25/10/2021,Captin,8h,Part-time,F,Online,Credit card,Kids,1,07/03/2021 00:00,1,24/01/2021 00:00,Online Promotion
32,12.7,1.6,0,50,29/04/1972,Male,Member,South,139200,20.2,22,15/01/2000,5,16/02/2022,Captin,12h,Part-time,F,Online,Cash,Kids,2,23/05/2021 00:00,2,11/04/2021 00:00,Sales Promotion
82,61.4,9.7,1,62,06/07/1960,Female,Normal,West,249100,71.3,25,23/09/1996,0,20/07/2021,Captin,8h,Fixed term,F,Online,Credit card,Home,1,08/01/2021 00:00,1,01/01/2021 00:00,Sales Promotion
29,260.1,4.3,0,25,22/06/1997,Female,Member,North,191700,467.8,35,23/09/1986,11,19/08/2021,Captin,12h,Shiftworkers,F,Online,Ewallet,Beauty,2,18/04/2021 00:00,1,07/03/2021 00:00,Discount Promotions
85,995.5,8.1,0,32,11/11/1989,Male,Member,East,2473400,326.3,36,06/04/1986,0,29/07/2021,Captin,8h,Fixed term,F,Online,Cash,Beauty,3,02/09/2021 00:00,3,26/08/2021 00:00,Giveaways
59,58,5.3,0,43,04/05/1979,Female,Member,East,951800,199.9,32,13/03/1990,8,26/11/2021,Captin,12h,Shiftworkers,F,Online,Credit card,Men,1,24/01/2022 00:00,4,27/12/2021 00:00,Tiered Promotions
73,789.7,5.2,0,38,12/11/1983,Female,Member,West,89400,40.5,39,21/06/1983,1,07/07/2020,Captin,8h,Shiftworkers,F,Online,Ewallet,Men,4,07/11/2021 00:00,3,12/09/2021 00:00,No Promotion
12,592.6,8.1,1,34,05/09/1987,Male,Normal,East,2473400,326.3,32,10/06/1990,3,18/04/2020,Captin,12h,Shiftworkers,F,Online,Cash,Beauty,2,18/04/2021 00:00,1,28/03/2021 00:00,Giveaways
36,722.7,2.6,1,48,31/12/1973,Male,Normal,West,159700,170,26,08/05/1996,10,28/09/2021,Captin,12h,Fixed term,F,Online,Cash,Kids,1,29/01/2021 00:00,1,22/01/2021 00:00,Discount Promotions
109,708.1,8.6,1,33,11/05/1989,Female,Member,East,2473400,326.3,28,17/05/1994,4,27/03/2022,Captin,8h,Part-time,F,Online,Cash,Men,1,14/03/2021 00:00,1,21/02/2021 00:00,Giveaways
38,430.6,7.5,1,70,20/11/1951,Female,Member,North,146900,350.1,33,02/10/1988,3,23/04/2022,Captin,12h,Part-time,F,Online,Credit card,Women,3,05/07/2021 00:00,2,07/06/2021 00:00,Online Promotion
10,915.9,5.3,1,39,23/03/1983,Female,Normal,East,300300,11.3,35,04/04/1987,3,28/04/2021,Captin,8h,Part-time,F,Online,Credit card,Home,2,21/05/2021 00:00,2,07/05/2021 00:00,Sales Promotion
111,777.6,1.9,1,43,05/09/1978,Female,Normal,North,191700,467.8,26,18/10/1995,4,01/04/2021,Captin,8h,Shiftworkers,F,Online,Ewallet,Sale,2,21/06/2021 00:00,2,03/05/2021 00:00,Giveaways
23,360.3,1.9,1,30,09/08/1991,Female,Member,North,191700,467.8,21,07/12/2000,7,15/12/2020,Captin,12h,Part-time,F,Online,Ewallet,Gifts,1,23/02/2021 00:00,1,26/01/2021 00:00,Sales Promotion
54,596.5,6.5,1,51,22/03/1971,Female,Normal,North,191700,467.8,21,11/03/2001,7,15/12/2021,Captin,12h,Part-time,F,Online,Cash,Women,4,10/12/2021 00:00,4,05/11/2021 00:00,Discount Promotions
73,117.3,8.1,0,37,18/10/1984,Female,Normal,South,121400,3.7,30,15/02/1992,7,25/12/2020,Captin,12h,Fixed term,F,Online,Cash,Gifts,1,10/01/2022 00:00,4,22/11/2021 00:00,Discount Promotions
58,132.7,4.9,0,40,10/09/1981,Male,Member,South,121400,3.7,22,07/11/1999,3,01/05/2021,Captin,12h,Fixed term,F,Online,Credit card,Designer,2,19/04/2021 00:00,1,08/03/2021 00:00,Tiered Promotions
46,957.7,1.9,1,43,22/01/1979,Male,Member,North,1137100,723.4,25,27/02/1997,3,12/04/2022,Captin,8h,Part-time,F,Online,Cash,Beauty,1,10/01/2021 00:00,1,03/01/2021 00:00,Discount Promotions
27,298,1.9,1,57,05/06/1965,Female,Normal,West,159700,170,26,25/05/1996,6,29/01/2022,Captin,12h,Part-time,F,Online,Ewallet,Women,2,11/04/2021 00:00,1,07/03/2021 00:00,No Promotion
32,380,8.5,0,26,11/03/1996,Male,Member,East,2473400,326.3,37,19/01/1985,7,16/12/2020,Captin,8h,Fixed term,F,Online,Credit card,Activewear,4,28/12/2021 00:00,4,23/11/2021 00:00,No Promotion
53,373.8,2.8,0,45,27/07/1977,Male,Normal,North,1137100,723.4,20,28/02/2002,2,31/05/2021,Captin,8h,Fixed term,F,Online,Cash,Activewear,2,05/05/2021 00:00,1,10/03/2021 00:00,No Promotion
31,401.7,6.2,1,28,16/10/1993,Female,Member,South,139200,20.2,21,07/12/2000,7,15/12/2020,Captin,12h,Part-time,F,Online,Credit card,Sale,4,23/10/2021 00:00,4,16/10/2021 00:00,Free Gift with Purchase
82,803.5,7.8,1,64,30/07/1958,Female,Normal,South,139200,20.2,39,21/06/1983,1,07/07/2020,Captin,8h,Shiftworkers,F,Online,Ewallet,Sale,1,06/01/2022 00:00,4,23/12/2021 00:00,Tiered Promotions
59,554.6,4.8,1,36,24/05/1986,Female,Normal,North,1137100,723.4,34,07/05/1988,4,07/04/2020,Captin,12h,Fixed term,F,Online,Cash,Sale,4,21/10/2021 00:00,3,30/09/2021 00:00,Giveaways
38,193.9,4.7,1,46,20/04/1976,Male,Normal,North,1137100,723.4,21,29/04/2001,2,29/05/2021,Captin,12h,Shiftworkers,F,Online,Cash,Women,1,20/01/2022 00:00,4,23/12/2021 00:00,Giveaways
65,848.8,1.4,1,13,07/06/2009,Female,Normal,East,2473400,326.3,41,28/11/1980,11,07/09/2020,Captin,8h,Part-time,F,Online,Ewallet,Men,4,25/12/2021 00:00,4,11/12/2021 00:00,Free Gift with Purchase
103,271.5,3.1,1,45,26/06/1977,Male,Member,East,951800,199.9,35,04/04/1987,3,28/04/2021,Captin,8h,Part-time,F,Online,Ewallet,Women,3,26/08/2021 00:00,3,01/07/2021 00:00,Online Promotion
7,898.3,7.3,0,30,05/03/1992,Female,Member,West,159700,170,27,06/01/1995,5,14/02/2021,Captin,8h,Shiftworkers,F,Online,Cash,Beauty,1,17/01/2022 00:00,4,22/11/2021 00:00,Discount Promotions
63,555.7,3.5,0,32,25/10/1989,Female,Normal,South,121400,3.7,36,06/04/1986,0,29/07/2021,Captin,8h,Fixed term,F,Online,Credit card,Beauty,2,24/05/2021 00:00,2,17/05/2021 00:00,Tiered Promotions
109,414,8.5,1,62,14/07/1960,Female,Member,South,121400,3.7,20,27/11/2001,6,26/01/2021,Captin,8h,Part-time,F,Online,Ewallet,Kids,2,29/06/2021 00:00,2,15/06/2021 00:00,Tiered Promotions
59,462.6,1.6,0,11,05/04/2011,Female,Member,North,191700,467.8,22,04/06/2000,5,22/02/2020,Captin,8h,Shiftworkers,F,Online,Ewallet,Beauty,2,16/06/2021 00:00,2,12/05/2021 00:00,Online Promotion
56,118.1,1.1,0,12,12/07/2010,Male,Member,West,428000,382,41,28/11/1980,11,07/09/2020,Captin,8h,Part-time,F,Online,Cash,Sale,2,25/04/2021 00:00,1,21/03/2021 00:00,Giveaways
1,319.3,4.8,0,41,22/05/1981,Female,Normal,South,139200,20.2,20,13/05/2002,2,26/05/2020,Captin,8h,Fixed term,F,Online,Ewallet,Men,3,13/09/2021 00:00,3,23/08/2021 00:00,Sales Promotion
75,176.8,7.4,1,33,28/07/1989,Female,Member,West,89400,40.5,36,08/08/1986,4,06/04/2020,Captin,12h,Fixed term,F,Online,Credit card,Women,1,23/02/2021 00:00,1,16/02/2021 00:00,Tiered Promotions
14,777.1,3.2,1,46,29/06/1976,Male,Member,North,146900,350.1,32,13/03/1990,8,26/11/2021,Captin,12h,Shiftworkers,F,Online,Credit card,Kids,1,26/03/2021 00:00,1,12/03/2021 00:00,Free Gift with Purchase
61,34.9,6.3,1,37,30/12/1984,Male,Normal,South,139200,20.2,30,30/03/1992,10,04/10/2020,Captin,12h,Fixed term,F,Online,Credit card,Activewear,1,23/02/2021 00:00,1,09/02/2021 00:00,Tiered Promotions
7,768.3,8.7,1,72,20/04/1950,Male,Member,East,2473400,326.3,33,02/10/1988,3,23/04/2022,Captin,12h,Part-time,F,Online,Credit card,Sale,4,25/12/2021 00:00,4,11/12/2021 00:00,Tiered Promotions
74,564.2,2.3,0,42,15/08/1979,Female,Member,West,249100,71.3,31,02/06/1991,1,17/06/2020,Captin,8h,Shiftworkers,F,Online,Cash,Men,3,29/07/2021 00:00,3,22/07/2021 00:00,Online Promotion
73,892.2,1.5,0,42,10/10/1979,Male,Member,North,146900,350.1,33,02/10/1988,3,23/04/2022,Captin,12h,Part-time,F,Online,Cash,Men,1,11/02/2021 00:00,1,04/02/2021 00:00,Free Gift with Purchase
72,643.5,4.2,1,43,11/10/1978,Female,Member,West,159700,170,39,11/06/1983,9,14/10/2020,Captin,12h,Shiftworkers,F,Online,Cash,Kids,1,12/02/2021 00:00,1,01/01/2021 00:00,Tiered Promotions
123,686.5,9.6,1,66,25/12/1955,Male,Member,North,146900,350.1,19,12/05/2003,4,24/03/2022,Captin,8h,Shiftworkers,F,Online,Credit card,Men,3,25/09/2021 00:00,3,21/08/2021 00:00,Online Promotion
35,962.4,5.8,1,29,11/02/1993,Male,Normal,North,191700,467.8,26,09/11/1995,7,13/12/2021,Captin,8h,Shiftworkers,F,Online,Cash,Beauty,2,10/06/2021 00:00,2,29/04/2021 00:00,No Promotion
23,964,6.9,0,61,06/09/1960,Male,Normal,North,191700,467.8,39,11/06/1983,9,14/10/2020,Captin,12h,Shiftworkers,F,Online,Credit card,Men,3,22/08/2021 00:00,2,27/06/2021 00:00,Free Gift with Purchase
140,88.1,2.4,0,27,28/04/1995,Female,Normal,South,139200,20.2,26,01/09/1995,6,11/01/2021,Captin,12h,Part-time,F,Online,Ewallet,Kids,2,07/05/2021 00:00,2,16/04/2021 00:00,Tiered Promotions
42,679.8,5.2,0,37,27/09/1984,Male,Member,East,2473400,326.3,20,12/07/2002,11,25/08/2021,Captin,12h,Part-time,F,Online,Credit card,Kids,4,21/10/2021 00:00,3,26/08/2021 00:00,Online Promotion
64,693.9,5.6,0,52,09/12/1969,Male,Normal,West,428000,382,42,13/02/1980,2,30/05/2021,Captin,12h,Part-time,F,Online,Credit card,Sale,3,09/08/2021 00:00,3,12/07/2021 00:00,Online Promotion
66,687.7,1.7,1,60,02/07/1962,Male,Normal,North,1137100,723.4,19,13/07/2003,1,25/06/2021,Captin,8h,Part-time,F,Online,Credit card,Women,2,21/04/2021 00:00,2,14/04/2021 00:00,No Promotion
141,664.9,8.8,1,50,01/04/1972,Female,Member,East,300300,11.3,38,04/12/1983,10,12/09/2021,Captin,8h,Fixed term,F,Online,Ewallet,Sale,3,13/09/2021 00:00,3,26/07/2021 00:00,Online Promotion
16,407.1,4.1,0,26,01/07/1996,Male,Normal,South,139200,20.2,30,30/03/1992,10,04/10/2020,Captin,12h,Fixed term,F,Online,Ewallet,Kids,3,28/09/2021 00:00,3,10/08/2021 00:00,Sales Promotion
42,781.3,7.4,1,33,07/01/1989,Male,Normal,South,139200,20.2,37,19/01/1985,7,16/12/2020,Captin,8h,Fixed term,F,Online,Cash,Women,2,20/05/2021 00:00,2,08/04/2021 00:00,No Promotion
70,884.9,9.8,1,30,10/03/1992,Female,Member,West,249100,71.3,42,13/05/1980,2,27/05/2021,Captin,12h,Fixed term,F,Online,Ewallet,Women,2,30/06/2021 00:00,2,16/06/2021 00:00,No Promotion
65,303.8,4.6,1,59,18/11/1962,Male,Member,North,1137100,723.4,26,02/09/1995,5,19/02/2020,Captin,8h,Shiftworkers,F,Online,Cash,Home,3,09/09/2021 00:00,3,29/07/2021 00:00,Giveaways
70,29.5,8.2,1,53,16/11/1968,Male,Member,East,2473400,326.3,30,29/04/1992,4,01/04/2020,Captin,12h,Part-time,F,Online,Cash,Young Adult,3,18/08/2021 00:00,3,28/07/2021 00:00,Tiered Promotions
11,777.1,4.7,0,28,13/02/1994,Male,Member,North,191700,467.8,30,15/02/1992,7,25/12/2020,Captin,12h,Fixed term,F,Online,Ewallet,Young Adult,1,01/01/2022 00:00,4,20/11/2021 00:00,Tiered Promotions
130,442.8,6.8,1,37,25/01/1985,Female,Normal,West,249100,71.3,27,08/04/1995,6,05/02/2020,Captin,8h,Part-time,F,Online,Credit card,Young Adult,3,28/08/2021 00:00,3,21/08/2021 00:00,Giveaways
24,182.9,3.2,0,63,22/04/1959,Female,Normal,North,1137100,723.4,33,11/05/1989,8,12/11/2021,Captin,12h,Part-time,F,Online,Ewallet,Young Adult,4,08/12/2021 00:00,4,10/11/2021 00:00,Discount Promotions
72,646.4,6.8,0,70,23/08/1951,Female,Normal,East,951800,199.9,32,23/02/1990,6,18/01/2022,Captin,8h,Part-time,F,Online,Ewallet,Young Adult,4,12/10/2021 00:00,3,14/09/2021 00:00,Tiered Promotions
94,166.2,5.7,1,42,01/11/1979,Male,Member,East,951800,199.9,32,16/03/1990,6,29/01/2022,Captin,12h,Part-time,F,Online,Ewallet,Sale,2,19/05/2021 00:00,2,12/05/2021 00:00,Discount Promotions
59,373.5,3.9,1,45,27/07/1977,Male,Normal,North,1137100,723.4,36,10/06/1986,7,17/12/2021,Captin,8h,Part-time,F,Online,Credit card,Women,4,17/10/2021 00:00,3,26/09/2021 00:00,Giveaways
91,405.5,7.5,0,37,05/04/1985,Male,Normal,West,428000,382,27,07/03/1995,9,27/10/2020,Captin,12h,Fixed term,F,Online,Credit card,Beauty,2,29/05/2021 00:00,2,22/05/2021 00:00,Free Gift with Purchase
66,142.7,8.5,1,45,06/12/1976,Female,Normal,West,249100,71.3,39,02/08/1983,9,17/10/2021,Captin,12h,Shiftworkers,F,Online,Cash,Men,4,13/12/2021 00:00,4,15/11/2021 00:00,Online Promotion
1,880.7,4.3,0,37,25/08/1984,Male,Member,North,1137100,723.4,23,28/12/1998,10,06/10/2021,Captin,8h,Shiftworkers,F,Online,Credit card,Women,3,10/08/2021 00:00,3,20/07/2021 00:00,Giveaways
75,759.7,1.5,1,30,12/07/1992,Female,Normal,South,121400,3.7,25,30/01/1997,3,25/04/2021,Captin,8h,Fixed term,F,Online,Cash,Home,1,05/03/2021 00:00,1,26/02/2021 00:00,Tiered Promotions
131,834.2,9.8,1,50,25/11/1971,Male,Member,North,1137100,723.4,25,10/01/1997,3,25/04/2020,Captin,12h,Shiftworkers,F,Online,Ewallet,Men,3,23/09/2021 00:00,3,26/08/2021 00:00,Tiered Promotions
94,467.8,4.3,1,29,04/06/1993,Female,Member,North,1137100,723.4,31,13/03/1991,5,12/02/2020,Captin,12h,Fixed term,F,Online,Cash,Women,1,11/01/2022 00:00,4,16/11/2021 00:00,Tiered Promotions
100,127.2,8.1,1,43,10/06/1979,Female,Member,North,191700,467.8,25,24/03/1997,3,14/04/2022,Captin,8h,Fixed term,F,Online,Cash,Beauty,1,07/03/2021 00:00,1,17/01/2021 00:00,Discount Promotions
104,556.5,1.5,0,48,31/12/1973,Male,Normal,West,159700,170,40,27/10/1981,6,10/01/2022,Captin,12h,Shiftworkers,F,Online,Cash,Kids,2,19/06/2021 00:00,2,01/05/2021 00:00,Tiered Promotions
31,604.8,7.3,0,52,19/02/1970,Male,Member,South,121400,3.7,24,19/06/1998,3,12/04/2021,Captin,12h,Fixed term,F,Online,Ewallet,Designer,4,30/10/2021 00:00,4,02/10/2021 00:00,Discount Promotions
61,482.7,7.6,0,59,23/09/1962,Female,Normal,West,159700,170,20,02/12/2001,2,08/06/2020,Captin,12h,Fixed term,F,Online,Credit card,Young Adult,3,01/07/2021 00:00,2,06/05/2021 00:00,Online Promotion
21,436.8,7,1,39,06/05/1983,Male,Normal,West,249100,71.3,25,23/09/1996,0,20/07/2021,Captin,8h,Fixed term,F,Online,Ewallet,Young Adult,1,05/01/2022 00:00,4,15/12/2021 00:00,No Promotion
10,785.9,4.3,1,57,15/06/1965,Female,Member,East,951800,199.9,25,30/09/1996,9,17/10/2021,Captin,8h,Part-time,F,Online,Cash,Kids,2,22/06/2021 00:00,2,04/05/2021 00:00,No Promotion
11,924.6,2.8,0,46,04/04/1976,Male,Member,South,121400,3.7,21,19/01/2001,5,04/03/2022,Captin,8h,Fixed term,F,Online,Ewallet,Kids,4,28/11/2021 00:00,4,21/11/2021 00:00,Tiered Promotions
34,859.4,6.8,0,30,30/12/1991,Male,Normal,East,2473400,326.3,32,16/03/1990,6,29/01/2022,Captin,12h,Part-time,F,Online,Credit card,Kids,3,28/09/2021 00:00,3,10/08/2021 00:00,Discount Promotions
18,559.8,8.2,1,46,12/04/1976,Male,Member,South,139200,20.2,36,27/09/1985,9,04/11/2021,Captin,8h,Fixed term,F,Online,Ewallet,Sale,3,12/07/2021 00:00,2,14/06/2021 00:00,Free Gift with Purchase
8,449.1,3.8,0,33,03/04/1989,Male,Normal,South,139200,20.2,31,14/05/1991,4,28/03/2021,Captin,12h,Fixed term,F,Online,Cash,Activewear,2,15/06/2021 00:00,2,25/05/2021 00:00,Free Gift with Purchase
50,552.5,4.1,1,41,15/10/1980,Male,Member,West,249100,71.3,37,17/08/1984,11,11/08/2021,Captin,12h,Fixed term,F,Online,Ewallet,Kids,2,15/06/2021 00:00,2,18/05/2021 00:00,Free Gift with Purchase
75,522.3,9.8,0,29,02/02/1993,Female,Normal,West,428000,382,36,13/11/1985,10,25/09/2020,Captin,8h,Part-time,F,Online,Cash,Beauty,2,13/04/2021 00:00,1,23/02/2021 00:00,Online Promotion
15,745,5.7,1,31,20/07/1991,Male,Member,North,1137100,723.4,30,15/02/1992,7,25/12/2020,Captin,12h,Fixed term,F,Online,Cash,Beauty,2,26/05/2021 00:00,2,19/05/2021 00:00,Free Gift with Purchase
72,891.4,7,0,18,01/12/2003,Female,Member,East,2473400,326.3,22,04/06/2000,5,22/02/2020,Captin,8h,Shiftworkers,F,Online,Ewallet,Young Adult,1,15/02/2021 00:00,1,11/01/2021 00:00,Tiered Promotions
67,222.6,6.6,0,46,10/02/1976,Female,Member,East,951800,199.9,26,15/02/1996,0,14/07/2021,Captin,12h,Fixed term,F,Online,Cash,Gifts,4,27/12/2021 00:00,4,20/12/2021 00:00,Tiered Promotions
60,678.7,2.2,1,42,08/05/1980,Female,Member,West,428000,382,21,07/12/2000,7,15/12/2020,Captin,12h,Part-time,F,Online,Cash,Young Adult,3,30/08/2021 00:00,3,05/07/2021 00:00,Tiered Promotions
125,186.9,8.8,0,33,03/04/1989,Male,Normal,South,139200,20.2,30,10/12/1991,1,28/06/2021,Captin,8h,Part-time,F,Online,Ewallet,Kids,4,20/11/2021 00:00,4,06/11/2021 00:00,Discount Promotions
119,702,9.4,1,34,26/08/1987,Male,Member,South,121400,3.7,36,08/08/1986,4,06/04/2020,Captin,12h,Fixed term,F,Online,Ewallet,Kids,2,29/04/2021 00:00,1,25/03/2021 00:00,Discount Promotions
50,972.2,9.9,1,27,15/10/1994,Male,Member,South,121400,3.7,34,05/02/1988,2,26/05/2021,Captin,8h,Part-time,F,Online,Cash,Women,2,24/04/2021 00:00,2,10/04/2021 00:00,Tiered Promotions
26,959,8.9,1,45,18/09/1976,Male,Member,West,428000,382,22,07/11/1999,3,01/05/2021,Captin,12h,Fixed term,F,Online,Credit card,Beauty,1,12/01/2022 00:00,4,22/12/2021 00:00,No Promotion
